Artikel-ID,Artikel,Text
art_230_bis,Art. 230,"Wer vorsätzlich gentechnisch veränderte oder pathogene Organismen freisetzt oder den Betrieb einer Anlage zu ihrer Erforschung, Aufbewahrung oder Produktion oder ihren Transport stört, wird mit Freiheitsstrafe von einem bis zu zehn Jahren bestraft, wenn er weiss oder wissen muss, dass er durch diese Handlungen: a. Leib und Leben von Menschen gefährdet; oder b. die natürliche Zusammensetzung der Lebensgemeinschaften von Tieren und Pflanzen oder deren Lebensräume schwer gefährdet. Handelt der Täter fahrlässig, so wird er mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft."
art_231,Art. 231,"Wer aus gemeiner Gesinnung eine gefährliche übertragbare menschliche Krankheit verbreitet, wird mit Freiheitsstrafe von einem bis zu fünf Jahren bestraft."
art_232,Art. 232,"Wer vorsätzlich eine Seuche unter Haustieren verbreitet, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft. Hat der Täter aus gemeiner Gesinnung einen grossen Schaden verursacht, so ist die Strafe Freiheitsstrafe von einem Jahr bis zu fünf Jahren. Handelt der Täter fahrlässig, so ist die Strafe Freiheitsstrafe bis zu drei Jahren oder Geldstrafe."
art_233,Art. 233,"Wer vorsätzlich einen für die Landwirtschaft oder für die Forstwirtschaft gefährlichen Schädling verbreitet, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft. Hat der Täter aus gemeiner Gesinnung einen grossen Schaden verursacht, so ist die Strafe Freiheitsstrafe von einem Jahr bis zu fünf Jahren. Handelt der Täter fahrlässig, so ist die Strafe Freiheitsstrafe bis zu drei Jahren oder Geldstrafe."
art_234,Art. 234,"Wer vorsätzlich das Trinkwasser für Menschen oder Haustiere mit gesundheitsschädlichen Stoffen verunreinigt, wird mit Freiheitsstrafe von einem Monat bis zu fünf Jahren oder Geldstrafe nicht unter 30 Tagessätzen bestraft. Handelt der Täter fahrlässig, so ist die Strafe Freiheitsstrafe bis zu drei Jahren oder Geldstrafe."
art_235,Art. 235,"Wer vorsätzlich Futter oder Futtermittel für Haustiere so behandelt oder herstellt, dass sie die Gesundheit der Tiere gefährden, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft. Betreibt der Täter das Behandeln oder Herstellen gesundheitsschädlichen Futters gewerbsmässig, so ist die Strafe Freiheitsstrafe von einem Monat bis zu drei Jahren oder Geldstrafe nicht unter 30 Tagessätzen. In diesen Fällen wird das Strafurteil veröffentlicht. Handelt der Täter fahrlässig, so ist die Strafe Geldstrafe. Die Ware wird eingezogen. Sie kann unschädlich gemacht oder vernichtet werden."
art_236,Art. 236,"Wer vorsätzlich gesundheitsschädliches Futter oder gesundheitsschädliche Futtermittel einführt, lagert, feilhält oder in Verkehr bringt, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft. Das Strafurteil wird veröffentlicht. Handelt der Täter fahrlässig, so ist die Strafe Geldstrafe. Die Ware wird eingezogen. Sie kann unschädlich gemacht oder vernichtet werden."
art_237,Art. 237,"Wer vorsätzlich den öffentlichen Verkehr, namentlich den Verkehr auf der Strasse, auf dem Wasser, in der Luft oder auf der Schiene hindert, stört oder gefährdet und dadurch wissentlich Leib und Leben von Menschen oder fremdes Eigentum in Gefahr bringt, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft. Bringt der Täter dadurch wissentlich Leib und Leben vieler Menschen in Gefahr, so ist die Strafe Freiheitsstrafe bis zu zehn Jahren oder Geldstrafe. Handelt der Täter fahrlässig, so ist die Strafe Freiheitsstrafe bis zu drei Jahren oder Geldstrafe."
art_238,Art. 238,Kein Inhalt
art_239,Art. 239,"Wer vorsätzlich den Betrieb einer öffentlichen Verkehrsanstalt, namentlich den Eisenbahn‑, Post‑, Telegrafen- oder Telefonbetrieb hindert, stört oder gefährdet, wer vorsätzlich den Betrieb einer zur allgemeinen Versorgung mit Wasser, Licht, Kraft oder Wärme dienenden Anstalt oder Anlage hindert, stört oder gefährdet, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft. Handelt der Täter fahrlässig, so ist die Strafe Freiheitsstrafe bis zu einem Jahr oder Geldstrafe."
art_240,Art. 240,"Wer Metallgeld, Papiergeld oder Banknoten fälscht, um sie als echt in Umlauf zu bringen, wird mit Freiheitsstrafe nicht unter einem Jahr bestraft. In besonders leichten Fällen ist die Strafe Freiheitsstrafe bis zu drei Jahren oder Geldstrafe. Der Täter ist auch strafbar, wenn er die Tat im Ausland begangen hat, in der Schweiz betreten und nicht ausgeliefert wird, und wenn die Tat auch am Begehungsorte strafbar ist."
art_241,Art. 241,"Wer Metallgeld, Papiergeld oder Banknoten verfälscht, um sie zu einem höhern Wert in Umlauf zu bringen, wird mit Freiheitsstrafe von sechs Monaten bis zu fünf Jahren bestraft. In besonders leichten Fällen ist die Strafe Freiheitsstrafe bis zu drei Jahren oder Geldstrafe."
art_242,Art. 242,"Wer falsches oder verfälschtes Metallgeld oder Papiergeld, falsche oder verfälschte Banknoten als echt oder unverfälscht in Umlauf setzt, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe Hat der Täter oder sein Auftraggeber oder sein Vertreter das Geld oder die Banknoten als echt oder unverfälscht eingenommen, so ist die Strafe Freiheitsstrafe bis zu drei Jahren oder Geldstrafe."
art_243,Art. 243,"Wer ohne Fälschungsabsicht Banknoten so wiedergibt oder nachahmt, dass die Gefahr einer Verwechslung durch Personen oder Geräte mit echten Noten geschaffen wird, insbesondere wenn die Gesamtheit, eine Seite oder der grösste Teil einer Seite einer Banknote auf einem Material und in einer Grösse, die mit Material und Grösse des Originals übereinstimmen oder ihnen nahe kommen, wiedergegeben oder nachgeahmt wird, wer ohne Fälschungsabsicht Gegenstände herstellt, die den in Kurs stehenden Münzen in Gepräge, Gewicht oder Grösse ähnlich sind oder die Nennwerte oder andere Merkmale einer amtlichen Prägung aufweisen, so dass die Gefahr einer Verwechslung durch Personen oder Geräte mit in Kurs stehenden Münzen geschaffen wird, wer ohne Fälschungsabsicht amtliche Wertzeichen so wiedergibt oder nachahmt, dass die Gefahr einer Verwechslung mit echten Wertzeichen geschaffen wird, wer solche Gegenstände einführt, anbietet oder in Umlauf setzt, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft. Handelt der Täter fahrlässig, so wird er mit Geldstrafe bestraft."
art_244,Art. 244,"Wer falsches oder verfälschtes Metallgeld oder Papiergeld, falsche oder verfälschte Banknoten einführt, erwirbt oder lagert, um sie als echt oder unverfälscht in Umlauf zu bringen, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft. Wer sie in grosser Menge einführt, erwirbt oder lagert, wird mit Freiheitsstrafe von einem Jahr bis zu fünf Jahren bestraft."
art_245,Art. 245,"Wer amtliche Wertzeichen, namentlich Postmarken, Stempel- oder Gebührenmarken, fälscht oder verfälscht, um sie als echt oder unverfälscht zu verwenden, wer entwerteten amtlichen Wertzeichen den Schein gültiger gibt, um sie als solche zu verwenden, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft. Der Täter ist auch strafbar, wenn er die Tat im Ausland begangen hat, in der Schweiz verhaftet und nicht ausgeliefert wird, und wenn die Tat auch am Begehungsort strafbar ist. Wer falsche, verfälschte oder entwertete amtliche Wertzeichen als echt, unverfälscht oder gültig verwendet, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft."
art_246,Art. 246,"Wer amtliche Zeichen, die die Behörde an einem Gegenstand anbringt, um das Ergebnis einer Prüfung oder um eine Genehmigung festzustellen, zum Beispiel Stempel der Gold- und Silberkontrolle, Stempel der Fleischschauer, Marken des Bundesamtes für Zoll und Grenzsicherheit, fälscht oder verfälscht, um sie als echt oder unverfälscht zu verwenden, wer falsche oder verfälschte Zeichen dieser Art als echt oder unverfälscht verwendet, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft."
art_247,Art. 247,"Wer Geräte zum Fälschen oder Verfälschen von Metallgeld, Papiergeld, Banknoten oder amtlichen Wertzeichen anfertigt oder sich verschafft, um sie unrechtmässig zu gebrauchen, wer Geräte, womit Metallgeld, Papiergeld, Banknoten oder amtliche Wertzeichen hergestellt werden, unrechtmässig gebraucht, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft."
art_248,Art. 248,"Wer zum Zwecke der Täuschung in Handel und Verkehr an Massen, Gewichten, Waagen oder andern Messinstrumenten ein falsches Eichzeichen anbringt oder ein vorhandenes Eichzeichen verfälscht, an geeichten Massen, Gewichten, Waagen oder andern Messinstrumenten Veränderungen vornimmt, falsche oder verfälschte Masse, Gewichte, Waagen oder andere Messinstrumente gebraucht, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft."
art_249,Art. 249,"Falsches oder verfälschtes Metall- oder Papiergeld, falsche oder verfälschte Banknoten, amtliche Wertzeichen, amtliche Zeichen, Masse, Gewichte, Waagen oder andere Messinstrumente sowie die Fälschungsgeräte, werden eingezogen und unbrauchbar gemacht oder vernichtet. Banknoten, Münzen oder amtliche Wertzeichen, die ohne Fälschungsabsicht wiedergegeben, nachgeahmt oder hergestellt wurden, aber eine Verwechslungsgefahr schaffen, werden ebenfalls eingezogen und unbrauchbar gemacht oder vernichtet."
art_250,Art. 250,"Die Bestimmungen dieses Titels finden auch Anwendung auf Metallgeld, Papiergeld, Banknoten und Wertzeichen des Auslandes."
art_251,Art. 251,"Wer in der Absicht, jemanden am Vermögen oder an andern Rechten zu schädigen oder sich oder einem andern einen unrechtmässigen Vorteil zu verschaffen, eine Urkunde fälscht oder verfälscht, die echte Unterschrift oder das echte Handzeichen eines andern zur Herstellung einer unechten Urkunde benützt oder eine rechtlich erhebliche Tatsache unrichtig beurkundet oder beurkunden lässt, eine Urkunde dieser Art zur Täuschung gebraucht, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft. …"
art_252,Art. 252,"Wer in der Absicht, sich oder einem andern das Fortkommen zu erleichtern, Ausweisschriften, Zeugnisse, Bescheinigungen fälscht oder verfälscht, eine Schrift dieser Art zur Täuschung gebraucht, echte, nicht für ihn bestimmte Schriften dieser Art zur Täuschung missbraucht, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft."
art_253,Art. 253,"Wer durch Täuschung bewirkt, dass ein Beamter oder eine Person öffentlichen Glaubens eine rechtlich erhebliche Tatsache unrichtig beurkundet, namentlich eine falsche Unterschrift oder eine unrichtige Abschrift beglaubigt, wer eine so erschlichene Urkunde gebraucht, um einen andern über die darin beurkundete Tatsache zu täuschen, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft."
art_254,Art. 254,"Wer eine Urkunde, über die er nicht allein verfügen darf, beschädigt, vernichtet, beiseiteschafft oder entwendet, in der Absicht, jemanden am Vermögen oder an andern Rechten zu schädigen oder sich oder einem andern einen unrechtmässigen Vorteil zu verschaffen, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft. Die Unterdrückung von Urkunden zum Nachteil eines Angehörigen oder Familiengenossen wird nur auf Antrag verfolgt."
art_255,Art. 255,Die Artikel 251–254 finden auch Anwendung auf Urkunden des Auslandes.
art_256,Art. 256,"Wer in der Absicht, jemanden am Vermögen oder an andern Rechten zu schädigen oder sich oder einem andern einen unrechtmässigen Vorteil zu verschaffen, einen Grenzstein oder ein anderes Grenzzeichen beseitigt, verrückt, unkenntlich macht, falsch setzt oder verfälscht, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft."
art_257,Art. 257,"Wer ein öffentliches Vermessungs- oder Wasserstandszeichen beseitigt, verrückt, unkenntlich macht oder falsch setzt, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft."
art_258,Art. 258,"Wer die Bevölkerung durch Androhen oder Vorspiegeln einer Gefahr für Leib, Leben oder Eigentum in Schrecken versetzt, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft."
art_259,Art. 259,"Wer öffentlich zu einem Vergehen mit Gewalttätigkeit gegen Menschen oder Sachen oder zu einem Verbrechen auffordert, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft. Die öffentliche Aufforderung zum Völkermord (Art. 264), der ganz oder teilweise in der Schweiz begangen werden soll, ist auch strafbar, wenn die Aufforderung im Ausland erfolgt. …"
art_260,Art. 260,"Wer an einer öffentlichen Zusammenrottung teilnimmt, bei der mit vereinten Kräften gegen Menschen oder Sachen Gewalttätigkeiten begangen werden, wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft. Die Teilnehmer, die sich auf behördliche Aufforderung hin entfernen, bleiben straffrei, wenn sie weder selbst Gewalt angewendet noch zur Gewaltanwendung aufgefordert haben."
art_260_bis,Art. 260,"Mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe wird bestraft, wer planmässig konkrete technische oder organisatorische Vorkehrungen trifft, deren Art und Umfang zeigen, dass er sich anschickt, eine der folgenden strafbaren Handlungen auszuführen: a. Vorsätzliche Tötung (Art. 111); b. Mord (Art. 112); c. Schwere Körperverletzung (Art. 122); c Verstümmelung weiblicher Genitalien (Art. 124); d. Raub (Art. 140); e. Freiheitsberaubung und Entführung (Art. 183); f. Geiselnahme (Art. 185); f Verschwindenlassen (Art. 185 g. Brandstiftung (Art. 221); h. Völkermord (Art. 264); i. Verbrechen gegen die Menschlichkeit (Art. 264 j. Kriegsverbrechen (Art. 264 Führt der Täter aus eigenem Antrieb die Vorbereitungshandlung nicht zu Ende, so bleibt er straflos. Strafbar ist auch, wer die Vorbereitungshandlung im Ausland begeht, wenn die beabsichtigten strafbaren Handlungen in der Schweiz verübt werden sollen. Artikel 3 Absatz 2 ist anwendbar."
art_260_ter,Art. 260,"Mit Freiheitsstrafe bis zu zehn Jahren oder Geldstrafe wird bestraft, wer: a. b. eine solche Organisation in ihrer Tätigkeit unterstützt. Absatz 1 Buchstabe b findet keine Anwendung auf humanitäre Dienste, die von einer unparteiischen humanitären Organisation, wie dem Internationalen Komitee vom Roten Kreuz, in Übereinstimmung mit dem gemeinsamen Artikel 3 der Genfer Abkommen vom 12. August 1949 Übt der Täter einen bestimmenden Einfluss in der Organisation aus, so wird er mit Freiheitsstrafe nicht unter drei Jahren bestraft. Das Gericht kann die Strafe mildern (Art. 48 Strafbar ist auch, wer die Tat im Ausland begeht, wenn die Organisation ihre verbrecherische Tätigkeit ganz oder teilweise in der Schweiz ausübt oder auszuüben beabsichtigt. Artikel 7 Absätze 4 und 5 sind anwendbar."
art_260_quater,Art. 260,"Wer jemandem Schusswaffen, gesetzlich verbotene Waffen, wesentliche Waffenbestandteile, Waffenzubehör, Munition oder Munitionsbestandteile verkauft, vermietet, schenkt, überlässt oder vermittelt, obwohl er weiss oder annehmen muss, dass sie zur Begehung eines Vergehens oder Verbrechens dienen sollen, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft, sofern kein schwererer Straftatbestand erfüllt ist."
art_260_quinquies,Art. 260,"Wer in der Absicht, ein Gewaltverbrechen zu finanzieren, mit dem die Bevölkerung eingeschüchtert oder ein Staat oder eine internationale Organisation zu einem Tun oder Unterlassen genötigt werden soll, Vermögenswerte sammelt oder zur Verfügung stellt, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft. Nimmt der Täter die Möglichkeit der Terrorismusfinanzierung lediglich in Kauf, so macht er sich nach dieser Bestimmung nicht strafbar. Die Tat gilt nicht als Finanzierung einer terroristischen Straftat, wenn sie auf die Herstellung oder Wiederherstellung demokratischer und rechtsstaatlicher Verhältnisse oder die Ausübung oder Wahrung von Menschenrechten gerichtet ist. Absatz 1 findet keine Anwendung, wenn mit der Finanzierung Handlungen unterstützt werden sollen, die nicht im Widerspruch mit den in bewaffneten Konflikten anwendbaren Regeln des Völkerrechts stehen."
art_260_sexies,Art. 260,"Mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe wird bestraft, wer im Hinblick auf die Verübung eines Gewaltverbrechens, mit dem die Bevölkerung eingeschüchtert oder ein Staat oder eine internationale Organisation zu einem Tun oder Unterlassen genötigt werden soll: a. jemanden für die Begehung einer solchen Straftat oder die Teilnahme daran anwirbt; b. sich für die Begehung einer solchen Straftat oder die Teilnahme daran anleiten lässt zum Herstellen oder Gebrauch von Waffen, Sprengstoffen, radioaktiven Materialien, giftigen Gasen oder anderen Vorrichtungen oder gefährlichen Stoffen oder jemanden hierzu anleitet; oder c. eine grenzüberschreitende Reise unternimmt in der Absicht, eine solche Straftat zu begehen, sich daran zu beteiligen oder sich dafür ausbilden zu lassen. Mit der gleichen Strafe wird belegt, wer in der Absicht, eine Reise nach Absatz 1 Buchstabe c zu finanzieren, Vermögenswerte sammelt oder zur Verfügung stellt, oder wer eine solche Reise organisiert oder dafür anwirbt. Strafbar ist auch, wer die Tat im Ausland begeht, wenn er sich in der Schweiz befindet und nicht ausgeliefert wird oder wenn die terroristische Straftat in der Schweiz oder gegen die Schweiz verübt werden soll. Artikel 7 Absätze 4 und 5 ist anwendbar."
